ID,trial_id,task_order,task,outpos,serpos,recalled,stim,WTP
73401,25,3,offer,-1,3,-1,55,22
73401,25,3,offer,-1,4,-1,45,22
73401,25,3,offer,-1,5,-1,24,22
73401,25,3,offer,-1,6,-1,26,22
73401,25,3,offer,-1,7,-1,58,22
73401,13,1,recall,1,7,1,47,-1
73401,13,1,recall,2,6,1,77,-1
73401,13,1,recall,3,4,1,40,-1
73401,13,1,recall,4,5,1,25,-1
73401,13,1,recall,5,105,-1,28,-1
73401,13,1,recall,6,106,-1,64,-1
73401,13,1,recall,7,107,-1,15,-1
73401,13,1,recall,8,1,0,38,-1
73401,13,1,recall,9,2,0,34,-1
73401,13,1,recall,10,3,0,71,-1
73401,22,2,recall,1,6,1,69,-1
73401,22,2,recall,2,2,1,67,-1
73401,22,2,recall,3,5,1,49,-1
73401,22,2,recall,4,7,1,61,-1
73401,22,2,recall,5,1,1,63,-1
73401,22,2,recall,6,106,-1,53,-1
73401,22,2,recall,7,3,0,43,-1
73401,22,2,recall,8,4,0,27,-1
73401,17,2,offer,-1,1,-1,68,80
73401,17,2,offer,-1,2,-1,49,80
73401,17,2,offer,-1,3,-1,57,80
73401,17,2,offer,-1,4,-1,63,80
73401,17,2,offer,-1,5,-1,80,80
73401,17,2,offer,-1,6,-1,78,80
73401,17,2,offer,-1,7,-1,54,80
73401,6,0,recall,1,4,1,37,-1
73401,6,0,recall,2,5,1,27,-1
73401,6,0,recall,3,6,1,57,-1
73401,6,0,recall,4,2,1,46,-1
73401,6,0,recall,5,7,1,30,-1
73401,6,0,recall,6,106,-1,77,-1
73401,6,0,recall,7,6,-2,57,-1
73401,6,0,recall,8,1,0,79,-1
73401,6,0,recall,9,3,0,75,-1
73401,29,3,recall,1,3,1,89,-1
73401,29,3,recall,2,1,1,49,-1
73401,29,3,recall,3,103,-1,39,-1
73401,29,3,recall,4,104,-1,45,-1
73401,29,3,recall,5,105,-1,87,-1
73401,29,3,recall,6,2,0,85,-1
73401,29,3,recall,7,4,0,59,-1
73401,29,3,recall,8,5,0,75,-1
73401,29,3,recall,9,6,0,74,-1
73401,29,3,recall,10,7,0,47,-1
73401,0,0,offer,-1,1,-1,58,12
73401,0,0,offer,-1,2,-1,37,12
73401,0,0,offer,-1,3,-1,57,12
73401,0,0,offer,-1,4,-1,43,12
73401,0,0,offer,-1,5,-1,48,12
73401,0,0,offer,-1,6,-1,83,12
73401,0,0,offer,-1,7,-1,78,12
73401,8,1,recall,1,5,1,60,-1
73401,8,1,recall,2,102,-1,23,-1
73401,8,1,recall,3,103,-1,77,-1
73401,8,1,recall,4,104,-1,49,-1
73401,8,1,recall,5,105,-1,40,-1
73401,8,1,recall,6,5,-2,60,-1
73401,8,1,recall,7,1,0,44,-1
73401,8,1,recall,8,2,0,29,-1
73401,8,1,recall,9,3,0,25,-1
73401,8,1,recall,10,4,0,38,-1
73401,8,1,recall,11,6,0,73,-1
73401,8,1,recall,12,7,0,27,-1
73401,16,2,offer,-1,1,-1,57,69
73401,16,2,offer,-1,2,-1,66,69
73401,16,2,offer,-1,3,-1,74,69
73401,16,2,offer,-1,4,-1,70,69
73401,16,2,offer,-1,5,-1,22,69
73401,16,2,offer,-1,6,-1,69,69
73401,16,2,offer,-1,7,-1,32,69
73401,28,3,recall,1,2,1,28,-1
73401,28,3,recall,2,1,1,17,-1
73401,28,3,recall,3,3,1,19,-1
73401,28,3,recall,4,4,1,42,-1
73401,28,3,recall,5,7,1,56,-1
73401,28,3,recall,6,106,-1,47,-1
73401,28,3,recall,7,5,0,26,-1
73401,28,3,recall,8,6,0,36,-1
73401,11,1,recall,1,1,1,34,-1
73401,11,1,recall,2,2,1,27,-1
73401,11,1,recall,3,4,1,57,-1
73401,11,1,recall,4,3,1,64,-1
73401,11,1,recall,5,1,-2,34,-1
73401,11,1,recall,6,5,0,21,-1
73401,11,1,recall,7,6,0,53,-1
73401,11,1,recall,8,7,0,65,-1
73401,22,2,offer,-1,1,-1,63,9
73401,22,2,offer,-1,2,-1,67,9
73401,22,2,offer,-1,3,-1,43,9
73401,22,2,offer,-1,4,-1,27,9
73401,22,2,offer,-1,5,-1,49,9
73401,22,2,offer,-1,6,-1,69,9
73401,22,2,offer,-1,7,-1,61,9
73401,7,0,offer,-1,1,-1,57,10
73401,7,0,offer,-1,2,-1,64,10
73401,7,0,offer,-1,3,-1,62,10
73401,7,0,offer,-1,4,-1,40,10
73401,7,0,offer,-1,5,-1,37,10
73401,7,0,offer,-1,6,-1,34,10
73401,7,0,offer,-1,7,-1,39,10
73401,5,0,recall,1,7,1,94,-1
73401,5,0,recall,2,102,-1,61,-1
73401,5,0,recall,3,1,1,81,-1
73401,5,0,recall,4,104,-1,65,-1
73401,5,0,recall,5,2,1,71,-1
73401,5,0,recall,6,106,-1,68,-1
73401,5,0,recall,7,3,0,72,-1
73401,5,0,recall,8,4,0,45,-1
73401,5,0,recall,9,5,0,60,-1
73401,5,0,recall,10,6,0,63,-1
73401,2,0,offer,-1,1,-1,61,10
73401,2,0,offer,-1,2,-1,46,10
73401,2,0,offer,-1,3,-1,81,10
73401,2,0,offer,-1,4,-1,45,10
73401,2,0,offer,-1,5,-1,40,10
73401,2,0,offer,-1,6,-1,47,10
73401,2,0,offer,-1,7,-1,77,10
73401,27,3,offer,-1,1,-1,23,9
73401,27,3,offer,-1,2,-1,46,9
73401,27,3,offer,-1,3,-1,24,9
73401,27,3,offer,-1,4,-1,78,9
73401,27,3,offer,-1,5,-1,69,9
73401,27,3,offer,-1,6,-1,31,9
73401,27,3,offer,-1,7,-1,77,9
73401,29,3,offer,-1,1,-1,49,49
73401,29,3,offer,-1,2,-1,85,49
73401,29,3,offer,-1,3,-1,89,49
73401,29,3,offer,-1,4,-1,59,49
73401,29,3,offer,-1,5,-1,75,49
73401,29,3,offer,-1,6,-1,74,49
73401,29,3,offer,-1,7,-1,47,49
73401,2,0,recall,1,1,1,61,-1
73401,2,0,recall,2,4,1,45,-1
73401,2,0,recall,3,2,1,46,-1
73401,2,0,recall,4,7,1,77,-1
73401,2,0,recall,5,105,-1,78,-1
73401,2,0,recall,6,3,1,81,-1
73401,2,0,recall,7,1,-2,61,-1
73401,2,0,recall,8,5,0,40,-1
73401,2,0,recall,9,6,0,47,-1
73401,10,1,recall,1,1,1,40,-1
73401,10,1,recall,2,2,1,41,-1
73401,10,1,recall,3,6,1,45,-1
73401,10,1,recall,4,104,-1,57,-1
73401,10,1,recall,5,105,-1,55,-1
73401,10,1,recall,6,106,-1,0,-1
73401,10,1,recall,7,3,0,97,-1
73401,10,1,recall,8,4,0,82,-1
73401,10,1,recall,9,5,0,54,-1
73401,10,1,recall,10,7,0,87,-1
73401,20,2,recall,1,101,-1,88,-1
73401,20,2,recall,2,102,-1,87,-1
73401,20,2,recall,3,103,-1,45,-1
73401,20,2,recall,4,104,-1,67,-1
73401,20,2,recall,5,105,-3,88,-1
73401,20,2,recall,6,1,0,89,-1
73401,20,2,recall,7,2,0,83,-1
73401,20,2,recall,8,3,0,80,-1
73401,20,2,recall,9,4,0,74,-1
73401,20,2,recall,10,5,0,52,-1
73401,20,2,recall,11,6,0,85,-1
73401,20,2,recall,12,7,0,49,-1
73401,24,3,offer,-1,1,-1,46,0
73401,24,3,offer,-1,2,-1,48,0
73401,24,3,offer,-1,3,-1,31,0
73401,24,3,offer,-1,4,-1,54,0
73401,24,3,offer,-1,5,-1,68,0
73401,24,3,offer,-1,6,-1,41,0
73401,24,3,offer,-1,7,-1,42,0
73401,1,0,offer,-1,1,-1,41,10
73401,1,0,offer,-1,2,-1,68,10
73401,1,0,offer,-1,3,-1,62,10
73401,1,0,offer,-1,4,-1,38,10
73401,1,0,offer,-1,5,-1,76,10
73401,1,0,offer,-1,6,-1,48,10
73401,1,0,offer,-1,7,-1,71,10
73401,23,2,offer,-1,1,-1,45,0
73401,23,2,offer,-1,2,-1,63,0
73401,23,2,offer,-1,3,-1,82,0
73401,23,2,offer,-1,4,-1,70,0
73401,23,2,offer,-1,5,-1,42,0
73401,23,2,offer,-1,6,-1,38,0
73401,23,2,offer,-1,7,-1,87,0
73401,3,0,recall,1,7,1,34,-1
73401,3,0,recall,2,6,1,36,-1
73401,3,0,recall,3,1,1,13,-1
73401,3,0,recall,4,2,1,22,-1
73401,3,0,recall,5,3,1,28,-1
73401,3,0,recall,6,106,-1,42,-1
73401,3,0,recall,7,107,-1,58,-1
73401,3,0,recall,8,4,0,53,-1
73401,3,0,recall,9,5,0,18,-1
73401,31,3,recall,1,1,1,83,-1
73401,31,3,recall,2,2,1,82,-1
73401,31,3,recall,3,4,1,87,-1
73401,31,3,recall,4,6,1,59,-1
73401,31,3,recall,5,3,0,75,-1
73401,31,3,recall,6,5,0,43,-1
73401,31,3,recall,7,7,0,44,-1
73401,20,2,offer,-1,1,-1,89,49
73401,20,2,offer,-1,2,-1,83,49
73401,20,2,offer,-1,3,-1,80,49
73401,20,2,offer,-1,4,-1,74,49
73401,20,2,offer,-1,5,-1,52,49
73401,20,2,offer,-1,6,-1,85,49
73401,20,2,offer,-1,7,-1,49,49
73401,24,3,recall,1,6,1,41,-1
73401,24,3,recall,2,7,1,42,-1
73401,24,3,recall,3,5,1,68,-1
73401,24,3,recall,4,104,-1,45,-1
73401,24,3,recall,5,105,-1,67,-1
73401,24,3,recall,6,1,0,46,-1
73401,24,3,recall,7,2,0,48,-1
73401,24,3,recall,8,3,0,31,-1
73401,24,3,recall,9,4,0,54,-1
73401,26,3,recall,1,101,-1,29,-1
73401,26,3,recall,2,2,1,89,-1
73401,26,3,recall,3,103,-1,40,-1
73401,26,3,recall,4,3,1,41,-1
73401,26,3,recall,5,105,-1,80,-1
73401,26,3,recall,6,1,0,39,-1
73401,26,3,recall,7,4,0,93,-1
73401,26,3,recall,8,5,0,53,-1
73401,26,3,recall,9,6,0,67,-1
73401,26,3,recall,10,7,0,48,-1
73401,10,1,offer,-1,1,-1,40,20
73401,10,1,offer,-1,2,-1,41,20
73401,10,1,offer,-1,3,-1,97,20
73401,10,1,offer,-1,4,-1,82,20
73401,10,1,offer,-1,5,-1,54,20
73401,10,1,offer,-1,6,-1,45,20
73401,10,1,offer,-1,7,-1,87,20
73401,28,3,offer,-1,1,-1,17,20
73401,28,3,offer,-1,2,-1,28,20
73401,28,3,offer,-1,3,-1,19,20
73401,28,3,offer,-1,4,-1,42,20
73401,28,3,offer,-1,5,-1,26,20
73401,28,3,offer,-1,6,-1,36,20
73401,28,3,offer,-1,7,-1,56,20
73401,0,0,recall,1,1,1,58,-1
73401,0,0,recall,2,3,1,57,-1
73401,0,0,recall,3,2,1,37,-1
73401,0,0,recall,4,104,-1,45,-1
73401,0,0,recall,5,7,1,78,-1
73401,0,0,recall,6,106,-1,88,-1
73401,0,0,recall,7,107,-1,81,-1
73401,0,0,recall,8,4,0,43,-1
73401,0,0,recall,9,5,0,48,-1
73401,0,0,recall,10,6,0,83,-1
73401,14,1,offer,-1,1,-1,36,10
73401,14,1,offer,-1,2,-1,69,10
73401,14,1,offer,-1,3,-1,23,10
73401,14,1,offer,-1,4,-1,76,10
73401,14,1,offer,-1,5,-1,27,10
73401,14,1,offer,-1,6,-1,37,10
73401,14,1,offer,-1,7,-1,33,10
73401,7,0,recall,1,1,1,57,-1
73401,7,0,recall,2,2,1,64,-1
73401,7,0,recall,3,6,1,34,-1
73401,7,0,recall,4,4,1,40,-1
73401,7,0,recall,5,105,-1,61,-1
73401,7,0,recall,6,4,-2,40,-1
73401,7,0,recall,7,3,0,62,-1
73401,7,0,recall,8,5,0,37,-1
73401,7,0,recall,9,7,0,39,-1
73401,12,1,offer,-1,1,-1,66,0
73401,12,1,offer,-1,2,-1,56,0
73401,12,1,offer,-1,3,-1,65,0
73401,12,1,offer,-1,4,-1,47,0
73401,12,1,offer,-1,5,-1,73,0
73401,12,1,offer,-1,6,-1,39,0
73401,12,1,offer,-1,7,-1,77,0
73401,14,1,recall,1,7,1,33,-1
73401,14,1,recall,2,2,1,69,-1
73401,14,1,recall,3,103,-1,67,-1
73401,14,1,recall,4,3,1,23,-1
73401,14,1,recall,5,1,0,36,-1
73401,14,1,recall,6,4,0,76,-1
73401,14,1,recall,7,5,0,27,-1
73401,14,1,recall,8,6,0,37,-1
73401,18,2,recall,1,1,1,16,-1
73401,18,2,recall,2,2,1,32,-1
73401,18,2,recall,3,4,1,40,-1
73401,18,2,recall,4,104,-1,41,-1
73401,18,2,recall,5,105,-1,60,-1
73401,18,2,recall,6,3,0,51,-1
73401,18,2,recall,7,5,0,56,-1
73401,18,2,recall,8,6,0,25,-1
73401,18,2,recall,9,7,0,11,-1
73401,15,1,recall,1,7,1,50,-1
73401,15,1,recall,2,6,1,21,-1
73401,15,1,recall,3,2,1,34,-1
73401,15,1,recall,4,1,1,24,-1
73401,15,1,recall,5,3,1,19,-1
73401,15,1,recall,6,106,-1,58,-1
73401,15,1,recall,7,4,0,66,-1
73401,15,1,recall,8,5,0,39,-1
73401,17,2,recall,1,5,1,80,-1
73401,17,2,recall,2,1,1,68,-1
73401,17,2,recall,3,7,1,54,-1
73401,17,2,recall,4,104,-1,40,-1
73401,17,2,recall,5,5,-2,80,-1
73401,17,2,recall,6,106,-1,24,-1
73401,17,2,recall,7,2,0,49,-1
73401,17,2,recall,8,3,0,57,-1
73401,17,2,recall,9,4,0,63,-1
73401,17,2,recall,10,6,0,78,-1
73401,9,1,recall,1,1,1,66,-1
73401,9,1,recall,2,2,1,45,-1
73401,9,1,recall,3,3,1,83,-1
73401,9,1,recall,4,6,1,94,-1
73401,9,1,recall,5,105,-1,68,-1
73401,9,1,recall,6,4,1,67,-1
73401,9,1,recall,7,5,0,75,-1
73401,9,1,recall,8,7,0,38,-1
73401,6,0,offer,-1,1,-1,79,0
73401,6,0,offer,-1,2,-1,46,0
73401,6,0,offer,-1,3,-1,75,0
73401,6,0,offer,-1,4,-1,37,0
73401,6,0,offer,-1,5,-1,27,0
73401,6,0,offer,-1,6,-1,57,0
73401,6,0,offer,-1,7,-1,30,0
73401,21,2,recall,1,7,1,29,-1
73401,21,2,recall,2,6,1,57,-1
73401,21,2,recall,3,3,1,52,-1
73401,21,2,recall,4,104,-1,27,-1
73401,21,2,recall,5,105,-1,54,-1
73401,21,2,recall,6,106,-1,89,-1
73401,21,2,recall,7,107,-1,91,-1
73401,21,2,recall,8,1,0,74,-1
73401,21,2,recall,9,2,0,37,-1
73401,21,2,recall,10,4,0,42,-1
73401,21,2,recall,11,5,0,46,-1
73401,18,2,offer,-1,1,-1,16,11
73401,18,2,offer,-1,2,-1,32,11
73401,18,2,offer,-1,3,-1,51,11
73401,18,2,offer,-1,4,-1,40,11
73401,18,2,offer,-1,5,-1,56,11
73401,18,2,offer,-1,6,-1,25,11
73401,18,2,offer,-1,7,-1,11,11
73401,30,3,offer,-1,1,-1,32,30
73401,30,3,offer,-1,2,-1,60,30
73401,30,3,offer,-1,3,-1,30,30
73401,30,3,offer,-1,4,-1,23,30
73401,30,3,offer,-1,5,-1,44,30
73401,30,3,offer,-1,6,-1,76,30
73401,30,3,offer,-1,7,-1,43,30
73401,30,3,recall,1,3,1,30,-1
73401,30,3,recall,2,102,-1,64,-1
73401,30,3,recall,3,4,1,23,-1
73401,30,3,recall,4,104,-1,54,-1
73401,30,3,recall,5,1,1,32,-1
73401,30,3,recall,6,106,-1,38,-1
73401,30,3,recall,7,2,0,60,-1
73401,30,3,recall,8,5,0,44,-1
73401,30,3,recall,9,6,0,76,-1
73401,30,3,recall,10,7,0,43,-1
73401,12,1,recall,1,6,1,39,-1
73401,12,1,recall,2,7,1,77,-1
73401,12,1,recall,3,103,-1,55,-1
73401,12,1,recall,4,2,1,56,-1
73401,12,1,recall,5,3,1,65,-1
73401,12,1,recall,6,1,0,66,-1
73401,12,1,recall,7,4,0,47,-1
73401,12,1,recall,8,5,0,73,-1
73401,21,2,offer,-1,1,-1,74,0
73401,21,2,offer,-1,2,-1,37,0
73401,21,2,offer,-1,3,-1,52,0
73401,21,2,offer,-1,4,-1,42,0
73401,21,2,offer,-1,5,-1,46,0
73401,21,2,offer,-1,6,-1,57,0
73401,21,2,offer,-1,7,-1,29,0
73401,16,2,recall,1,6,1,69,-1
73401,16,2,recall,2,4,1,70,-1
73401,16,2,recall,3,3,1,74,-1
73401,16,2,recall,4,104,-1,52,-1
73401,16,2,recall,5,105,-1,56,-1
73401,16,2,recall,6,1,0,57,-1
73401,16,2,recall,7,2,0,66,-1
73401,16,2,recall,8,5,0,22,-1
73401,16,2,recall,9,7,0,32,-1
73401,25,3,recall,1,1,1,22,-1
73401,25,3,recall,2,2,1,52,-1
73401,25,3,recall,3,4,1,45,-1
73401,25,3,recall,4,104,-1,46,-1
73401,25,3,recall,5,105,-1,48,-1
73401,25,3,recall,6,1,-2,22,-1
73401,25,3,recall,7,3,0,55,-1
73401,25,3,recall,8,5,0,24,-1
73401,25,3,recall,9,6,0,26,-1
73401,25,3,recall,10,7,0,58,-1
73401,13,1,offer,-1,1,-1,38,20
73401,13,1,offer,-1,2,-1,34,20
73401,13,1,offer,-1,3,-1,71,20
73401,13,1,offer,-1,4,-1,40,20
73401,13,1,offer,-1,5,-1,25,20
73401,13,1,offer,-1,6,-1,77,20
73401,13,1,offer,-1,7,-1,47,20
73401,1,0,recall,1,7,1,71,-1
73401,1,0,recall,2,102,-1,61,-1
73401,1,0,recall,3,6,1,48,-1
73401,1,0,recall,4,104,-1,54,-1
73401,1,0,recall,5,1,0,41,-1
73401,1,0,recall,6,2,0,68,-1
73401,1,0,recall,7,3,0,62,-1
73401,1,0,recall,8,4,0,38,-1
73401,1,0,recall,9,5,0,76,-1
73401,23,2,recall,1,5,1,42,-1
73401,23,2,recall,2,6,1,38,-1
73401,23,2,recall,3,103,-1,68,-1
73401,23,2,recall,4,104,-1,67,-1
73401,23,2,recall,5,105,-1,77,-1
73401,23,2,recall,6,1,0,45,-1
73401,23,2,recall,7,2,0,63,-1
73401,23,2,recall,8,3,0,82,-1
73401,23,2,recall,9,4,0,70,-1
73401,23,2,recall,10,7,0,87,-1
73401,31,3,offer,-1,1,-1,83,20
73401,31,3,offer,-1,2,-1,82,20
73401,31,3,offer,-1,3,-1,75,20
73401,31,3,offer,-1,4,-1,87,20
73401,31,3,offer,-1,5,-1,43,20
73401,31,3,offer,-1,6,-1,59,20
73401,31,3,offer,-1,7,-1,44,20
73401,3,0,offer,-1,1,-1,13,10
73401,3,0,offer,-1,2,-1,22,10
73401,3,0,offer,-1,3,-1,28,10
73401,3,0,offer,-1,4,-1,53,10
73401,3,0,offer,-1,5,-1,18,10
73401,3,0,offer,-1,6,-1,36,10
73401,3,0,offer,-1,7,-1,34,10
73401,19,2,recall,1,7,1,75,-1
73401,19,2,recall,2,6,1,49,-1
73401,19,2,recall,3,103,-1,81,-1
73401,19,2,recall,4,5,1,61,-1
73401,19,2,recall,5,2,1,63,-1
73401,19,2,recall,6,1,1,54,-1
73401,19,2,recall,7,107,-3,81,-1
73401,19,2,recall,8,3,0,91,-1
73401,19,2,recall,9,4,0,82,-1
86269,12,1,offer,-1,1,-1,33,20
86269,12,1,offer,-1,2,-1,22,20
86269,12,1,offer,-1,3,-1,46,20
86269,12,1,offer,-1,4,-1,27,20
86269,12,1,offer,-1,5,-1,32,20
86269,12,1,offer,-1,6,-1,63,20
86269,12,1,offer,-1,7,-1,37,20
86269,9,1,recall,1,1,0,78,-1
86269,9,1,recall,2,2,0,97,-1
86269,9,1,recall,3,3,0,62,-1
86269,9,1,recall,4,4,0,56,-1
86269,9,1,recall,5,5,0,72,-1
86269,9,1,recall,6,6,0,59,-1
86269,9,1,recall,7,7,0,44,-1
86269,4,0,recall,1,1,0,69,-1
86269,4,0,recall,2,2,0,47,-1
86269,4,0,recall,3,3,0,73,-1
86269,4,0,recall,4,4,0,23,-1
86269,4,0,recall,5,5,0,66,-1
86269,4,0,recall,6,6,0,46,-1
86269,4,0,recall,7,7,0,54,-1
86269,13,1,recall,1,1,0,74,-1
86269,13,1,recall,2,2,0,80,-1
86269,13,1,recall,3,3,0,42,-1
86269,13,1,recall,4,4,0,62,-1
86269,13,1,recall,5,5,0,30,-1
86269,13,1,recall,6,6,0,77,-1
86269,13,1,recall,7,7,0,67,-1
86269,11,1,recall,1,1,0,44,-1
86269,11,1,recall,2,2,0,36,-1
86269,11,1,recall,3,3,0,71,-1
86269,11,1,recall,4,4,0,61,-1
86269,11,1,recall,5,5,0,72,-1
86269,11,1,recall,6,6,0,65,-1
86269,11,1,recall,7,7,0,88,-1
86269,3,0,recall,1,1,0,58,-1
86269,3,0,recall,2,2,0,72,-1
86269,3,0,recall,3,3,0,30,-1
86269,3,0,recall,4,4,0,65,-1
86269,3,0,recall,5,5,0,73,-1
86269,3,0,recall,6,6,0,34,-1
86269,3,0,recall,7,7,0,27,-1
86269,28,3,offer,-1,1,-1,58,400
86269,28,3,offer,-1,2,-1,54,400
86269,28,3,offer,-1,3,-1,40,400
86269,28,3,offer,-1,4,-1,45,400
86269,28,3,offer,-1,5,-1,51,400
86269,28,3,offer,-1,6,-1,22,400
86269,28,3,offer,-1,7,-1,71,400
86269,21,2,recall,1,7,1,87,-1
86269,21,2,recall,2,1,0,64,-1
86269,21,2,recall,3,2,0,44,-1
86269,21,2,recall,4,3,0,51,-1
86269,21,2,recall,5,4,0,85,-1
86269,21,2,recall,6,5,0,83,-1
86269,21,2,recall,7,6,0,78,-1
86269,30,3,offer,-1,1,-1,92,420
86269,30,3,offer,-1,2,-1,85,420
86269,30,3,offer,-1,3,-1,70,420
86269,30,3,offer,-1,4,-1,65,420
86269,30,3,offer,-1,5,-1,88,420
86269,30,3,offer,-1,6,-1,83,420
86269,30,3,offer,-1,7,-1,46,420
86269,12,1,recall,1,1,0,33,-1
86269,12,1,recall,2,2,0,22,-1
86269,12,1,recall,3,3,0,46,-1
86269,12,1,recall,4,4,0,27,-1
86269,12,1,recall,5,5,0,32,-1
86269,12,1,recall,6,6,0,63,-1
86269,12,1,recall,7,7,0,37,-1
86269,23,2,offer,-1,1,-1,61,100
86269,23,2,offer,-1,2,-1,39,100
86269,23,2,offer,-1,3,-1,24,100
86269,23,2,offer,-1,4,-1,44,100
86269,23,2,offer,-1,5,-1,16,100
86269,23,2,offer,-1,6,-1,26,100
86269,23,2,offer,-1,7,-1,46,100
86269,10,1,offer,-1,1,-1,22,12
86269,10,1,offer,-1,2,-1,29,12
86269,10,1,offer,-1,3,-1,24,12
86269,10,1,offer,-1,4,-1,19,12
86269,10,1,offer,-1,5,-1,59,12
86269,10,1,offer,-1,6,-1,43,12
86269,10,1,offer,-1,7,-1,21,12
86269,20,2,recall,1,1,0,80,-1
86269,20,2,recall,2,2,0,55,-1
86269,20,2,recall,3,3,0,65,-1
86269,20,2,recall,4,4,0,87,-1
86269,20,2,recall,5,5,0,45,-1
86269,20,2,recall,6,6,0,56,-1
86269,20,2,recall,7,7,0,62,-1
86269,18,2,recall,1,1,0,22,-1
86269,18,2,recall,2,2,0,61,-1
86269,18,2,recall,3,3,0,55,-1
86269,18,2,recall,4,4,0,58,-1
86269,18,2,recall,5,5,0,34,-1
86269,18,2,recall,6,6,0,54,-1
86269,18,2,recall,7,7,0,19,-1
86269,2,0,recall,1,1,0,50,-1
86269,2,0,recall,2,2,0,55,-1
86269,2,0,recall,3,3,0,80,-1
86269,2,0,recall,4,4,0,62,-1
86269,2,0,recall,5,5,0,34,-1
86269,2,0,recall,6,6,0,57,-1
86269,2,0,recall,7,7,0,48,-1
86269,19,2,recall,1,6,1,42,-1
86269,19,2,recall,2,5,1,88,-1
86269,19,2,recall,3,7,1,49,-1
86269,19,2,recall,4,2,1,64,-1
86269,19,2,recall,5,1,0,85,-1
86269,19,2,recall,6,3,0,74,-1
86269,19,2,recall,7,4,0,60,-1
86269,7,0,recall,1,1,0,79,-1
86269,7,0,recall,2,2,0,28,-1
86269,7,0,recall,3,3,0,71,-1
86269,7,0,recall,4,4,0,56,-1
86269,7,0,recall,5,5,0,63,-1
86269,7,0,recall,6,6,0,55,-1
86269,7,0,recall,7,7,0,43,-1
86269,14,1,recall,1,1,0,81,-1
86269,14,1,recall,2,2,0,79,-1
86269,14,1,recall,3,3,0,55,-1
86269,14,1,recall,4,4,0,53,-1
86269,14,1,recall,5,5,0,56,-1
86269,14,1,recall,6,6,0,70,-1
86269,14,1,recall,7,7,0,65,-1
86269,19,2,offer,-1,1,-1,85,100
86269,19,2,offer,-1,2,-1,64,100
86269,19,2,offer,-1,3,-1,74,100
86269,19,2,offer,-1,4,-1,60,100
86269,19,2,offer,-1,5,-1,88,100
86269,19,2,offer,-1,6,-1,42,100
86269,19,2,offer,-1,7,-1,49,100
86269,26,3,recall,1,1,0,39,-1
86269,26,3,recall,2,2,0,86,-1
86269,26,3,recall,3,3,0,45,-1
86269,26,3,recall,4,4,0,62,-1
86269,26,3,recall,5,5,0,56,-1
86269,26,3,recall,6,6,0,87,-1
86269,26,3,recall,7,7,0,70,-1
86269,8,1,recall,1,1,0,62,-1
86269,8,1,recall,2,2,0,79,-1
86269,8,1,recall,3,3,0,49,-1
86269,8,1,recall,4,4,0,76,-1
86269,8,1,recall,5,5,0,40,-1
86269,8,1,recall,6,6,0,71,-1
86269,8,1,recall,7,7,0,53,-1
86269,29,3,offer,-1,1,-1,62,200
86269,29,3,offer,-1,2,-1,52,200
86269,29,3,offer,-1,3,-1,50,200
86269,29,3,offer,-1,4,-1,67,200
86269,29,3,offer,-1,5,-1,74,200
86269,29,3,offer,-1,6,-1,28,200
86269,29,3,offer,-1,7,-1,60,200
86269,17,2,offer,-1,1,-1,54,60
86269,17,2,offer,-1,2,-1,20,60
86269,17,2,offer,-1,3,-1,69,60
86269,17,2,offer,-1,4,-1,34,60
86269,17,2,offer,-1,5,-1,21,60
86269,17,2,offer,-1,6,-1,43,60
86269,17,2,offer,-1,7,-1,41,60
86269,11,1,offer,-1,1,-1,44,200
86269,11,1,offer,-1,2,-1,36,200
86269,11,1,offer,-1,3,-1,71,200
86269,11,1,offer,-1,4,-1,61,200
86269,11,1,offer,-1,5,-1,72,200
86269,11,1,offer,-1,6,-1,65,200
86269,11,1,offer,-1,7,-1,88,200
86269,5,0,recall,1,1,0,16,-1
86269,5,0,recall,2,2,0,56,-1
86269,5,0,recall,3,3,0,34,-1
86269,5,0,recall,4,4,0,43,-1
86269,5,0,recall,5,5,0,32,-1
86269,5,0,recall,6,6,0,20,-1
86269,5,0,recall,7,7,0,29,-1
86269,14,1,offer,-1,1,-1,81,100
86269,14,1,offer,-1,2,-1,79,100
86269,14,1,offer,-1,3,-1,55,100
86269,14,1,offer,-1,4,-1,53,100
86269,14,1,offer,-1,5,-1,56,100
86269,14,1,offer,-1,6,-1,70,100
86269,14,1,offer,-1,7,-1,65,100
86269,31,3,offer,-1,1,-1,50,NA
86269,31,3,offer,-1,2,-1,28,NA
86269,31,3,offer,-1,3,-1,68,NA
86269,31,3,offer,-1,4,-1,40,NA
86269,31,3,offer,-1,5,-1,56,NA
86269,31,3,offer,-1,6,-1,34,NA
86269,31,3,offer,-1,7,-1,29,NA
86269,1,0,recall,1,1,0,96,-1
86269,1,0,recall,2,2,0,95,-1
86269,1,0,recall,3,3,0,41,-1
86269,1,0,recall,4,4,0,62,-1
86269,1,0,recall,5,5,0,94,-1
86269,1,0,recall,6,6,0,56,-1
86269,1,0,recall,7,7,0,77,-1
86269,8,1,offer,-1,1,-1,62,100
86269,8,1,offer,-1,2,-1,79,100
86269,8,1,offer,-1,3,-1,49,100
86269,8,1,offer,-1,4,-1,76,100
86269,8,1,offer,-1,5,-1,40,100
86269,8,1,offer,-1,6,-1,71,100
86269,8,1,offer,-1,7,-1,53,100
86269,3,0,offer,-1,1,-1,58,1000
